experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_smoke/exp5_comparison.csv,summary CSV,.csv,6291,,summary CSV,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_smoke/exp5_context_confusion.png,plot,.png,45857,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_smoke/exp5_recurrent_drive.png,plot,.png,90844,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_smoke/exp5_report.md,generated report,.md,19626,,generated report,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_smoke/exp5_wrong_route_activation.png,plot,.png,97571,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_accuracy_by_mode.png,plot,.png,85721,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_accuracy_by_path_length.png,plot,.png,71841,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_adaptation_curve.png,plot,.png,67086,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_best_composition_accuracy.png,plot,.png,87809,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_comparison.csv,summary CSV,.csv,6297,,summary CSV,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_context_confusion.png,plot,.png,47408,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_recurrent_drive.png,plot,.png,85891,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_report.md,generated report,.md,19626,,generated report,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analysis/exp5_suite_smoke/exp5_wrong_route_activation.png,plot,.png,88342,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/analyze_exp5_suite.py,code,.py,9153,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/EXPERIMENT_5_CONTEXTUAL_SUCCESSOR.md,design/protocol doc,.md,5183,,design/protocol doc,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/__init__.py,code,.py,0,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/context_router.py,code,.py,2299,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/contextual_successor_graph.py,code,.py,14637,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/contextual_successor_task.py,code,.py,5636,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/contextual_successor_trainer.py,code,.py,7118,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/inhibition.py,code,.py,1215,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/logging_utils.py,code,.py,301,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/storage.py,code,.py,6081,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/plastic_graph_mnist/successor_graph.py,code,.py,9269,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/README.md,README,.md,2063,,README,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/requirements.txt,requirements/dependency manifest,.txt,101,,requirements/dependency manifest,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/run_exp5_contextual_successor.py,code,.py,4817,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/run_exp5_suite.py,code,.py,3241,,code,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/runs/exp5_migration_smoke.sqlite3,SQLite database,.sqlite3,32768,,SQLite database,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/runs/exp5_smoke.sqlite3,SQLite database,.sqlite3,815104,,SQLite database,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/runs/exp5_suite_smoke.sqlite3,SQLite database,.sqlite3,180224,,SQLite database,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/start.ps1,launcher script,.ps1,983,,launcher script,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp5,Contextual Successor Precursor,experiments/experiment5_contextual_successor,experiments/experiment5_contextual_successor/start.sh,launcher script,.sh,568,,launcher script,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_accuracy_by_mode.png,plot,.png,82167,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_accuracy_by_path_length.png,plot,.png,88991,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_adaptation_curve.png,plot,.png,167426,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_best_composition_accuracy.png,plot,.png,85202,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_comparison.csv,summary CSV,.csv,8193,,summary CSV,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_context_confusion.png,plot,.png,45944,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp6,Route Audit Successor,experiments/experiment6_route_audit_successor,experiments/experiment6_route_audit_successor/analysis/exp6/exp6_recurrent_drive.png,plot,.png,86678,,plot,low,historical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
